,symbol,momentum_ratio,time_frame,atr_length,wait_time,tp_deviation,sl_deviation,order_deviation,risk_reward,fifty,ma,counts,balance,strategy,profit,loss,win_rate,draw_down,score
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,1,0,80,2,128.1248000000097,color,840.13,-812.01,0.5,812.01,1.96
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,1,0,80,9,1336.4119000000169,bbm,2471.51,-1235.1,0.78,623.76,2.28
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,1,0,120,1,-316.4648000000079,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,1,0,120,2,128.1248000000097,color,840.13,-812.01,0.5,812.01,1.96
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,1,0,120,5,612.1798000000108,v_ptr,1679.58,-1167.4,0.6,679.6,2.08
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,1,0,120,9,1336.4119000000169,bbm,2471.51,-1235.1,0.78,623.76,2.28
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,3,0,30,2,946.3023999999882,mbm,1262.77,-416.46,0.5,416.46,2.0
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,3,0,30,2,-998.997140000006,color,0.0,-1099.0,0.0,1099.0,1.41
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,3,0,30,4,393.2289300000005,v_ptr,1461.61,-1168.38,0.5,1168.38,1.95
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,3,0,30,9,857.5578700000045,bbm,2334.63,-1577.08,0.56,812.91,2.04
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,3,0,80,2,946.3023999999882,mbm,1262.77,-416.46,0.5,416.46,2.0
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,3,0,80,5,1373.6289300000008,v_ptr,2442.01,-1168.38,0.6,676.72,2.1
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,3,0,80,2,-998.997140000006,color,0.0,-1099.0,0.0,1099.0,1.41
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,3,0,80,9,857.5578700000045,bbm,2334.63,-1577.08,0.56,812.91,2.04
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,3,0,120,1,-316.464800000008,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,3,0,120,2,-998.997140000006,color,0.0,-1099.0,0.0,1099.0,1.41
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,3,0,120,5,1373.6289300000008,v_ptr,2442.01,-1168.38,0.6,676.72,2.1
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,3,0,120,9,857.5578700000045,bbm,2334.63,-1577.08,0.56,812.91,2.04
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,6,0,30,2,1897.0677999999907,mbm,2213.53,-416.46,0.5,416.46,2.02
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,6,0,30,4,-939.6797599999998,v_ptr,246.9,-1286.58,0.25,1286.58,1.66
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,6,0,30,2,-1277.29340000001,color,0.0,-1377.29,0.0,1377.29,1.39
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,6,0,30,9,-287.82709000002075,bbm,1616.85,-2004.68,0.33,1346.35,1.75
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,6,0,80,2,1897.0677999999907,mbm,2213.53,-416.46,0.5,416.46,2.02
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,6,0,80,2,-1277.29340000001,color,0.0,-1377.29,0.0,1377.29,1.39
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,6,0,80,5,-698.1797599999998,v_ptr,488.4,-1286.58,0.4,1045.08,1.82
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,6,0,80,9,-287.82709000002075,bbm,1616.85,-2004.68,0.33,1346.35,1.75
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,6,0,120,1,-316.46480000000804,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,6,0,120,2,-1277.29340000001,color,0.0,-1377.29,0.0,1377.29,1.39
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,6,0,120,5,-698.1797599999998,v_ptr,488.4,-1286.58,0.4,1045.08,1.82
0,BITCOIN,0.6,30,80,90,0.0,0.0,0.0,6,0,120,9,-287.82709000002075,bbm,1616.85,-2004.68,0.33,1346.35,1.75
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,1,0,30,1,-316.4648000000079,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,1,0,30,3,644.0204000000024,color,1356.03,-812.01,0.67,812.01,2.14
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,1,0,30,5,-335.8239999999832,v_ptr,1191.78,-1627.6,0.4,1167.4,1.83
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,1,0,30,9,1562.9299000000135,bbm,2698.03,-1235.1,0.78,623.76,2.28
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,1,0,80,1,-316.4648000000079,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,1,0,80,6,151.97600000001677,v_ptr,1679.58,-1627.6,0.5,679.6,1.96
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,1,0,80,9,1562.9299000000135,bbm,2698.03,-1235.1,0.78,623.76,2.28
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,1,0,120,1,-316.4648000000079,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,1,0,120,6,151.97600000001677,v_ptr,1679.58,-1627.6,0.5,679.6,1.96
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,1,0,120,3,644.0204000000024,color,1356.03,-812.01,0.67,812.01,2.14
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,1,0,120,9,1562.9299000000135,bbm,2698.03,-1235.1,0.78,623.76,2.28
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,3,0,30,1,-316.464800000008,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,3,0,30,5,-67.3821299999936,v_ptr,1461.61,-1628.99,0.4,1168.64,1.83
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,3,0,30,3,-656.5867400000106,color,342.41,-1099.0,0.33,1099.0,1.75
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,3,0,30,9,1626.373869999998,bbm,3103.45,-1577.08,0.56,966.24,2.05
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,3,0,80,1,-316.464800000008,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,3,0,80,3,-656.5867400000106,color,342.41,-1099.0,0.33,1099.0,1.75
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,3,0,80,6,-656.5867400000106,v_ptr,2442.01,-1628.99,0.5,1099.0,1.92
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,3,0,80,9,1626.373869999998,bbm,3103.45,-1577.08,0.56,966.24,2.05
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,3,0,120,1,-316.464800000008,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,3,0,120,6,-656.5867400000106,v_ptr,2442.01,-1628.99,0.5,1099.0,1.92
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,3,0,120,3,-656.5867400000106,color,342.41,-1099.0,0.33,1099.0,1.75
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,3,0,120,9,1626.373869999998,bbm,3103.45,-1577.08,0.56,966.24,2.05
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,6,0,30,1,-316.46480000000804,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,6,0,30,5,-1399.0690399999935,v_ptr,246.9,-1745.96,0.2,1745.96,1.57
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,6,0,30,3,-1368.5960000000089,color,0.0,-1468.6,0.0,1468.6,1.39
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,6,0,30,8,-243.79459000002072,bbm,1616.85,-1960.65,0.38,1302.32,1.8
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,6,0,80,1,-1368.5960000000089,mbm,0.0,-416.46,0.0,1468.6,1.39
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,6,0,80,3,-1368.5960000000089,color,0.0,-1468.6,0.0,1468.6,1.39
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,6,0,80,6,-1157.5690399999935,v_ptr,488.4,-1745.96,0.33,1504.46,1.72
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,6,0,80,8,-243.79459000002072,bbm,1616.85,-1960.65,0.38,1302.32,1.8
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,6,0,120,1,-316.46480000000804,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,6,0,120,6,-1157.5690399999935,v_ptr,488.4,-1745.96,0.33,1504.46,1.72
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,6,0,120,3,-1368.5960000000089,color,0.0,-1468.6,0.0,1468.6,1.39
0,BITCOIN,0.6,30,120,30,0.0,0.0,0.0,6,0,120,8,-243.79459000002072,bbm,1616.85,-1960.65,0.38,1302.32,1.8
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,1,0,30,1,-316.4648000000079,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,1,0,30,5,-335.8239999999832,v_ptr,1191.78,-1627.6,0.4,1167.4,1.83
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,1,0,30,3,644.0204000000024,color,1356.03,-812.01,0.67,812.01,2.14
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,1,0,30,9,1562.9299000000135,bbm,2698.03,-1235.1,0.78,623.76,2.28
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,1,0,80,1,-316.4648000000079,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,1,0,80,6,151.97600000001677,v_ptr,1679.58,-1627.6,0.5,679.6,1.96
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,1,0,80,6,151.97600000001677,color,1679.58,-1627.6,0.67,679.6,2.13
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,1,0,80,9,1562.9299000000135,bbm,2698.03,-1235.1,0.78,623.76,2.28
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,1,0,120,1,-316.4648000000079,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,1,0,120,3,644.0204000000024,color,1356.03,-812.01,0.67,812.01,2.14
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,1,0,120,6,151.97600000001677,v_ptr,1679.58,-1627.6,0.5,679.6,1.96
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,1,0,120,9,1562.9299000000135,bbm,2698.03,-1235.1,0.78,623.76,2.28
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,3,0,30,1,-316.464800000008,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,3,0,30,3,-656.5867400000106,color,342.41,-1099.0,0.33,1099.0,1.75
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,3,0,30,5,-67.3821299999936,v_ptr,1461.61,-1628.99,0.4,1168.64,1.83
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,3,0,30,9,1626.373869999998,bbm,3103.45,-1577.08,0.56,966.24,2.05
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,3,0,80,1,-316.464800000008,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,3,0,80,3,-656.5867400000106,color,342.41,-1099.0,0.33,1099.0,1.75
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,3,0,80,6,913.0178700000068,v_ptr,2442.01,-1628.99,0.5,676.98,1.98
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,3,0,80,9,1626.373869999998,bbm,3103.45,-1577.08,0.56,966.24,2.05
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,3,0,120,1,-316.464800000008,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,3,0,120,3,-656.5867400000106,color,342.41,-1099.0,0.33,1099.0,1.75
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,3,0,120,6,913.0178700000068,v_ptr,2442.01,-1628.99,0.5,676.98,1.98
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,3,0,120,9,1626.373869999998,bbm,3103.45,-1577.08,0.56,966.24,2.05
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,6,0,30,1,-316.46480000000804,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,6,0,30,3,-1368.5960000000089,color,0.0,-1468.6,0.0,1468.6,1.39
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,6,0,30,5,-1399.0690399999935,v_ptr,246.9,-1745.96,0.2,1745.96,1.57
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,6,0,30,8,-243.79459000002072,bbm,1616.85,-1960.65,0.38,1302.32,1.8
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,6,0,80,1,-316.46480000000804,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,6,0,80,3,-1368.5960000000089,color,0.0,-1468.6,0.0,1468.6,1.39
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,6,0,80,6,-1157.5690399999935,v_ptr,488.4,-1745.96,0.33,1504.46,1.72
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,6,0,80,8,-243.79459000002072,bbm,1616.85,-1960.65,0.38,1302.32,1.8
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,6,0,120,1,-316.46480000000804,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,6,0,120,3,-1368.5960000000089,color,0.0,-1468.6,0.0,1468.6,1.39
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,6,0,120,6,-1157.5690399999935,v_ptr,488.4,-1745.96,0.33,1504.46,1.72
0,BITCOIN,0.6,30,120,50,0.0,0.0,0.0,6,0,120,8,-243.79459000002072,bbm,1616.85,-1960.65,0.38,1302.32,1.8
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,1,0,30,1,-316.4648000000079,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,1,0,30,2,128.1248000000097,color,840.13,-812.01,0.5,812.01,1.96
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,1,0,30,4,124.37980000001085,v_ptr,1191.78,-1167.4,0.5,1167.4,1.94
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,1,0,30,9,1336.4119000000169,bbm,2471.51,-1235.1,0.78,623.76,2.28
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,1,0,80,1,-316.4648000000079,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,1,0,80,2,128.1248000000097,color,840.13,-812.01,0.5,812.01,1.96
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,1,0,80,5,612.1798000000108,v_ptr,1679.58,-1167.4,0.6,679.6,2.08
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,1,0,80,9,1336.4119000000169,bbm,2471.51,-1235.1,0.78,623.76,2.28
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,1,0,120,2,128.1248000000097,color,840.13,-812.01,0.5,812.01,1.96
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,1,0,120,1,-316.4648000000079,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,1,0,120,5,612.1798000000108,v_ptr,1679.58,-1167.4,0.6,679.6,2.08
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,1,0,120,9,1336.4119000000169,bbm,2471.51,-1235.1,0.78,623.76,2.28
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,3,0,30,2,-998.997140000006,color,0.0,-1099.0,0.0,1099.0,1.41
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,3,0,30,1,-316.464800000008,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,3,0,30,9,857.5578700000045,bbm,2334.63,-1577.08,0.56,812.91,2.04
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,3,0,30,4,393.2289300000005,v_ptr,1461.61,-1168.38,0.5,1168.38,1.95
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,3,0,80,1,-316.464800000008,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,3,0,80,2,-998.997140000006,color,0.0,-1099.0,0.0,1099.0,1.41
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,3,0,80,5,1373.6289300000008,v_ptr,2442.01,-1168.38,0.6,676.72,2.1
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,3,0,80,9,857.5578700000045,bbm,2334.63,-1577.08,0.56,812.91,2.04
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,3,0,120,1,-316.464800000008,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,3,0,120,2,-998.997140000006,color,0.0,-1099.0,0.0,1099.0,1.41
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,3,0,120,5,1373.6289300000008,v_ptr,2442.01,-1168.38,0.6,676.72,2.1
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,3,0,120,9,857.5578700000045,bbm,2334.63,-1577.08,0.56,812.91,2.04
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,6,0,30,1,-316.46480000000804,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,6,0,30,4,-939.6797599999998,color,246.9,-1286.58,0.0,1286.58,1.41
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,6,0,30,4,-939.6797599999998,v_ptr,246.9,-1286.58,0.25,1286.58,1.66
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,6,0,30,9,-287.82709000002075,bbm,1616.85,-2004.68,0.33,1346.35,1.75
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,6,0,80,1,-316.46480000000804,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,6,0,80,2,-1277.29340000001,color,0.0,-1377.29,0.0,1377.29,1.39
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,6,0,80,5,-698.1797599999998,v_ptr,488.4,-1286.58,0.4,1045.08,1.82
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,6,0,80,9,-287.82709000002075,bbm,1616.85,-2004.68,0.33,1346.35,1.75
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,6,0,120,1,-316.46480000000804,mbm,0.0,-416.46,0.0,416.46,1.47
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,6,0,120,2,-1277.29340000001,color,0.0,-1377.29,0.0,1377.29,1.39
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,6,0,120,5,-698.1797599999998,v_ptr,488.4,-1286.58,0.4,1045.08,1.82
0,BITCOIN,0.6,30,120,90,0.0,0.0,0.0,6,0,120,9,-287.82709000002075,bbm,1616.85,-2004.68,0.33,1346.35,1.75
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,1,0,30,1,1688.074800000015,mbm,2607.44,-3333.95,0.43,0.0,1.97
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,1,0,30,1,1688.074800000015,color,1588.07,0.0,1.0,0.0,2.54
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,1,0,30,14,-1122.8734999999988,bbm,4482.08,-5704.95,0.43,2719.1,1.76
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,1,0,30,3,319.0113999999914,v_ptr,1083.97,-864.96,0.67,864.96,2.13
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,1,0,80,1,1688.074800000015,color,1588.07,0.0,1.0,0.0,2.54
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,1,0,80,6,-1310.7099000000112,mbm,1923.24,-3333.95,0.33,2540.63,1.66
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,1,0,80,3,319.0113999999914,v_ptr,1083.97,-864.96,0.67,864.96,2.13
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,1,0,80,10,-54.75080000000133,bbm,3417.79,-3572.54,0.5,2159.54,1.88
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,1,0,120,5,-257.7315000000051,mbm,1923.24,-2280.97,0.4,1487.65,1.81
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,1,0,120,1,1688.074800000015,color,1588.07,0.0,1.0,0.0,2.54
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,1,0,120,12,1354.0743999999995,bbm,4855.97,-3601.9,0.58,2473.13,1.98
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,1,0,120,3,319.0113999999914,v_ptr,1083.97,-864.96,0.67,864.96,2.13
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,3,0,30,7,-1763.1246299999896,mbm,1870.56,-3733.68,0.29,2542.74,1.61
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,3,0,30,1,3283.5316600000315,color,3183.53,0.0,1.0,0.0,2.58
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,3,0,30,3,1412.1003999999816,v_ptr,2177.06,-864.96,0.67,864.96,2.16
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,3,0,30,14,-3317.6474900000085,bbm,3037.2,-6454.85,0.21,4100.29,1.41
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,3,0,80,6,-3137.443350000005,mbm,496.24,-3733.68,0.17,3733.68,1.39
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,3,0,80,1,3283.5316600000315,color,3183.53,0.0,1.0,0.0,2.58
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,3,0,80,10,-823.8234700000098,bbm,3037.2,-3961.03,0.3,3142.57,1.61
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,3,0,80,3,1412.1003999999816,v_ptr,2177.06,-864.96,0.67,864.96,2.16
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,3,0,120,5,-2083.557209999999,mbm,496.24,-2679.79,0.2,2679.79,1.51
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,3,0,120,1,3283.5316600000315,color,3183.53,0.0,1.0,0.0,2.58
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,3,0,120,3,1412.1003999999816,v_ptr,2177.06,-864.96,0.67,864.96,2.16
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,3,0,120,12,-965.3315600000068,bbm,3285.04,-4350.37,0.33,3988.96,1.6
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,6,0,30,1,890.3523700000076,color,790.35,0.0,1.0,0.0,2.52
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,6,0,30,7,-3815.457209999997,mbm,339.15,-4254.61,0.14,3915.46,1.34
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,6,0,30,3,1307.5680999999984,v_ptr,2072.53,-864.96,0.67,864.96,2.15
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,6,0,30,14,-5275.681000000023,bbm,2013.84,-7389.52,0.14,5542.43,1.22
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,6,0,80,6,-4154.607450000001,color,790.35,0.0,1.0,4254.61,2.17
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,6,0,80,6,-4154.607450000001,mbm,0.0,-4254.61,0.0,4254.61,1.17
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,6,0,80,3,1307.5680999999984,v_ptr,2072.53,-864.96,0.67,864.96,2.15
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,6,0,80,10,-2427.016780000024,bbm,2013.84,-4540.85,0.2,3524.83,1.45
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,6,0,120,1,890.3523700000076,mbm,0.0,-3203.44,0.0,0.0,1.52
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,6,0,120,1,890.3523700000076,color,790.35,0.0,1.0,0.0,2.52
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,6,0,120,3,1307.5680999999984,v_ptr,2072.53,-864.96,0.67,864.96,2.15
0,BITCOIN,0.6,60,30,30,0.0,0.0,0.0,6,0,120,12,-3243.3696100000147,bbm,2013.84,-5357.21,0.17,4441.27,1.36
0,BITCOIN,0.6,60,30,50,0.0,0.0,0.0,1,0,30,1,1688.074800000015,color,1588.07,0.0,1.0,0.0,2.54
0,BITCOIN,0.6,60,30,50,0.0,0.0,0.0,1,0,30,7,-626.5075000000036,mbm,2607.44,-3333.95,0.43,2540.63,1.78
0,BITCOIN,0.6,60,30,50,0.0,0.0,0.0,1,0,30,3,319.0113999999914,v_ptr,1083.97,-864.96,0.67,864.96,2.13
0,BITCOIN,0.6,60,30,50,0.0,0.0,0.0,1,0,30,15,-777.0891000000029,bbm,4827.87,-5704.95,0.47,2719.1,1.81
0,BITCOIN,0.6,60,30,50,0.0,0.0,0.0,1,0,80,6,-1310.7099000000112,color,1588.07,-3333.95,1.0,2540.63,2.33
0,BITCOIN,0.6,60,30,50,0.0,0.0,0.0,1,0,80,6,-1310.7099000000112,mbm,1923.24,-3333.95,0.33,2540.63,1.66
0,BITCOIN,0.6,60,30,50,0.0,0.0,0.0,1,0,80,3,319.0113999999914,v_ptr,1083.97,-864.96,0.67,864.96,2.13
0,BITCOIN,0.6,60,30,50,0.0,0.0,0.0,1,0,80,11,291.0335999999946,bbm,3763.58,-3572.54,0.55,2159.54,1.94
0,BITCOIN,0.6,60,30,50,0.0,0.0,0.0,1,0,120,1,1688.074800000015,color,1588.07,0.0,1.0,0.0,2.54
0,BITCOIN,0.6,60,30,50,0.0,0.0,0.0,1,0,120,5,-257.7315000000051,mbm,1923.24,-2280.97,0.4,1487.65,1.81
0,BITCOIN,0.6,60,30,50,0.0,0.0,0.0,1,0,120,3,319.0113999999914,v_ptr,1083.97,-864.96,0.67,864.96,2.13
0,BITCOIN,0.6,60,30,50,0.0,0.0,0.0,1,0,120,13,1699.8587999999957,bbm,5201.76,-3601.9,0.62,2473.13,2.03
0,BITCOIN,0.6,60,30,50,0.0,0.0,0.0,3,0,30,1,3283.5316600000315,color,3183.53,0.0,1.0,0.0,2.58
0,BITCOIN,0.6,60,30,50,0.0,0.0,0.0,3,0,30,7,-1763.1246299999896,mbm,1870.56,-3733.68,0.29,2542.74,1.61
